gender;marital_status;nationality;course;scholarship;status
Female;Single;Portuguese;Social Service;No;Enrolled
Female;Married;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Informatics Engineering;No;Dropout
Female;Single;Portuguese;Journalism and Communication;No;Enrolled
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Married;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Divorced;Portuguese;Social Service (evening attendance);Yes;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;No;Enrolled
Male;Single;Mozambican;Management;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Agronomy;No;Enrolled
Female;Single;German;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Equinculture;No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Dropout
Female;Single;Portuguese;Tourism;No;Enrolled
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Tourism;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Married;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Social Service;No;Graduate
Female;Facto Union;Portuguese;Management;No;Dropout
Female;Facto Union;Portuguese;Agronomy;No;Dropout
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Graduate
Female;Single;Portuguese;Oral Hygiene;No;Dropout
Female;Married;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Management;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Dropout
Female;Single;Portuguese;Management;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Single;Portuguese;Social Service;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Agronomy;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Basic Education;Yes;Graduate
Female;Divorced;Portuguese;Journalism and Communication;No;Enrolled
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Agronomy;No;Dropout
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Brazilian;Basic Education;No;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Cape Verdean;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Graduate
Female;Married;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Divorced;Portuguese;Oral Hygiene;Yes;Graduate
Female;Divorced;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Nursing;No;Dropout
Male;Married;Portuguese;Informatics Engineering;No;Dropout
Male;Single;Portuguese;Informatics Engineering;No;Dropout
Male;Married;Portuguese;Tourism;No;Graduate
Male;Single;Portuguese;Nursing;Yes;Graduate
Male;Single;Portuguese;Communication Design;Yes;Graduate
Male;Married;Portuguese;Veterinary Nursing;No;Dropout
Male;Single;Portuguese;Agronomy;Yes;Graduate
Male;Single;Portuguese;Agronomy;No;Dropout
Male;Single;Portuguese;Basic Education;No;Dropout
Male;Single;Portuguese;Tourism;No;Dropout
Male;Single;Portuguese;Oral Hygiene;No;Dropout
Female;Single;Portuguese;Management;No;Enrolled
Female;Married;Brazilian;Advertising and Marketing Management;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Divorced;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Tourism;No;Dropout
Female;Divorced;Portuguese;Social Service (evening attendance);Yes;Dropout
Female;Single;Portuguese;Tourism;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Dropout
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Management;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Santomean;Oral Hygiene;No;Enrolled
Female;Divorced;Portuguese;Management (evening attendance);Yes;Enrolled
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Divorced;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Equinculture;No;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;Yes;Enrolled
Male;Single;Portuguese;Nursing;No;Graduate
Male;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Male;Married;Portuguese;Social Service (evening attendance);No;Dropout
Male;Married;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Social Service;Yes;Enrolled
Female;Single;Portuguese;Veterinary Nursing;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Nursing;No;Enrolled
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Tourism;Yes;Graduate
Female;Married;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Oral Hygiene;Yes;Graduate
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Tourism;Yes;Graduate
Female;Single;Portuguese;Tourism;Yes;Dropout
Female;Single;Portuguese;Communication Design;No;Enrolled
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Agronomy;No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Equinculture;No;Graduate
Female;Single;Portuguese;Equinculture;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Management (evening attendance);Yes;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Enrolled
Female;Single;Portuguese;Social Service (evening attendance);No;Enrolled
Female;Single;Portuguese;Oral Hygiene;Yes;Graduate
Female;Married;Portuguese;Social Service (evening attendance);No;Dropout
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Tourism;No;Dropout
Female;Married;Portuguese;Social Service;No;Enrolled
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Communication Design;No;Dropout
Female;Married;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Enrolled
Female;Single;Portuguese;Animation and Multimedia Design;Yes;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Tourism;No;Enrolled
Female;Single;Portuguese;Management (evening attendance);No;Graduate
Female;Married;Portuguese;Management;No;Dropout
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Enrolled
Female;Married;Portuguese;Management (evening attendance);No;Enrolled
Female;Married;Portuguese;Social Service (evening attendance);No;Dropout
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Dropout
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Journalism and Communication;Yes;Graduate
Female;Married;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Divorced;Portuguese;Social Service (evening attendance);Yes;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Graduate
Female;Single;Portuguese;Oral Hygiene;No;Dropout
Female;Single;Portuguese;Social Service;No;Dropout
Female;Single;Portuguese;Oral Hygiene;No;Enrolled
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Graduate
Female;Single;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Social Service;No;Graduate
Male;Single;Portuguese;Management;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Nursing;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Divorced;Portuguese;Nursing;No;Graduate
Female;Divorced;Portuguese;Oral Hygiene;No;Dropout
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Communication Design;No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Basic Education;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Spanish;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;Yes;Enrolled
Female;Single;Portuguese;Nursing;Yes;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Tourism;No;Enrolled
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Facto Union;Portuguese;Nursing;Yes;Graduate
Female;Married;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Divorced;Portuguese;Social Service;No;Dropout
Female;Single;Portuguese;Communication Design;No;Dropout
Female;Single;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Oral Hygiene;No;Enrolled
Female;Single;Portuguese;Oral Hygiene;No;Enrolled
Female;Single;Portuguese;Social Service;No;Dropout
Female;Married;Portuguese;Nursing;No;Dropout
Female;Divorced;Portuguese;Veterinary Nursing;Yes;Enrolled
Female;Single;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Agronomy;No;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Enrolled
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Nursing;Yes;Enrolled
Female;Single;Portuguese;Equinculture;No;Dropout
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;Yes;Graduate
Female;Single;Portuguese;Management (evening attendance);Yes;Graduate
Female;Single;Cape Verdean;Tourism;No;Enrolled
Female;Divorced;Moldova (Republic of);Basic Education;No;Dropout
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Animation and Multimedia Design;No;Dropout
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Management (evening attendance);Yes;Enrolled
Female;Single;Portuguese;Communication Design;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Graduate
Female;Single;Portuguese;Journalism and Communication;No;Dropout
Female;Single;Portuguese;Basic Education;No;Enrolled
Female;Single;Portuguese;Social Service;Yes;Enrolled
Female;Single;Portuguese;Management;No;Enrolled
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Social Service;Yes;Graduate
Female;Single;Portuguese;Nursing;No;Graduate
Female;Single;Portuguese;Tourism;Yes;Graduate
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Nursing;Yes;Graduate
Female;Single;Portuguese;Basic Education;No;Enrolled
Female;Single;Portuguese;Basic Education;No;Dropout
Female;Single;Portuguese;Oral Hygiene;No;Dropout
Female;Single;Portuguese;Veterinary Nursing;No;Graduate
Female;Single;Portuguese;Social Service;No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Enrolled
Female;Single;Portuguese;Veterinary Nursing;No;Enrolled
Female;Married;Portuguese;Social Service (evening attendance);No;Graduate
Female;Single;Portuguese;Advertising and Marketing Management;No;Graduate
Female;Single;Portuguese;Tourism;No;Graduate
Female;Single;Portuguese;Management (evening attendance);No;Dropout
